student_id,weekday,class_start_time,distance_km,weather,transport_mode,avg_speed_kmh,habitual_punctuality,sleep_hours,alarm_used,expected_time,check_in_time,late_minutes
N22DCME804,Sunday,07:00,0.9,sunny,walk,5.7,0.72,8.24,yes,06:50,07:00,1
N22DCDK985,Sunday,07:00,0.7,sunny,walk,5.2,0.55,6.31,no,06:51,07:01,2
N22DCME908,Thursday,07:00,6.2,rainy,bus,26.5,0.99,6.83,yes,06:45,07:00,0
N22DCIT207,Friday,07:00,1.6,sunny,walk,4.8,0.57,6.61,yes,06:40,06:43,0
N22DCCN750,Tuesday,07:00,1.5,sunny,walk,4.7,0.97,7.88,yes,06:40,06:46,0
N22DCCN429,Tuesday,07:00,0.8,sunny,walk,4.7,0.86,5.61,yes,06:49,07:01,2
N22DCCN824,Monday,07:00,1.4,sunny,walk,4.3,0.77,8.68,yes,06:40,06:44,0
N22DCME810,Monday,07:00,5.7,sunny,bus,39.4,0.87,8.24,yes,06:51,06:59,0
N22DCDK072,Tuesday,07:00,2.5,cloudy,bike,22.8,0.58,5.25,no,06:53,06:57,0
N22DCDK770,Wednesday,07:00,6.7,sunny,bus,32.9,0.56,5.56,yes,06:47,06:49,0
N22DCME844,Wednesday,07:00,8.6,rainy,bus,35.0,0.61,8.28,yes,06:45,06:53,0
N22DCCN513,Tuesday,07:00,7.2,sunny,bus,23.1,0.51,6.41,yes,06:41,06:50,0
N22DCME036,Monday,07:00,0.9,sunny,walk,5.5,0.56,5.44,yes,06:50,06:53,0
N22DCCN386,Saturday,07:00,5.3,sunny,bus,27.6,0.78,6.7,yes,06:48,06:53,0
N22DCME128,Tuesday,07:00,1.1,rainy,walk,5.1,0.63,7.25,yes,06:47,06:48,0
N22DCVT596,Tuesday,07:00,3.2,sunny,bike,17.8,0.68,5.72,yes,06:49,06:54,0
N22DCDK968,Monday,07:00,6.0,sunny,bus,20.6,0.62,7.19,yes,06:42,06:47,0
N22DCCN341,Wednesday,07:00,8.2,rainy,bus,24.9,0.51,7.99,yes,06:40,06:41,0
N22DCDK323,Tuesday,07:00,3.0,cloudy,bike,20.8,0.91,6.62,yes,06:51,06:59,0
N22DCIT742,Sunday,07:00,7.5,sunny,bus,28.7,0.6,8.16,yes,06:44,06:53,0
N22DCME241,Thursday,07:00,1.0,cloudy,walk,4.4,0.6,5.66,yes,06:46,06:55,0
N22DCCN364,Wednesday,07:00,4.3,rainy,bike,21.2,0.78,8.07,yes,06:47,06:52,0
N22DCCN294,Monday,07:00,1.4,rainy,walk,5.5,0.98,5.95,yes,06:44,06:58,0
N22DCCN147,Thursday,07:00,2.8,rainy,bike,20.5,0.94,8.18,yes,06:51,07:00,0
N22DCIT815,Tuesday,07:00,10.0,sunny,bus,33.1,0.52,8.76,yes,06:41,06:51,0
N22DCCN286,Thursday,07:00,8.9,rainy,bus,37.8,0.81,7.55,yes,06:45,06:54,0
N22DCVT695,Monday,07:00,2.9,sunny,bike,20.8,0.76,5.37,yes,06:51,07:05,6
N22DCCN144,Friday,07:00,5.2,rainy,bus,32.2,0.89,7.52,yes,06:50,06:56,0
N22DCVT349,Wednesday,07:00,9.4,cloudy,bus,29.9,0.73,5.73,yes,06:41,06:52,0
N22DCCN729,Sunday,07:00,8.7,sunny,bus,36.5,0.54,5.58,yes,06:45,06:48,0
N22DCME667,Saturday,07:00,9.4,cloudy,bus,35.1,0.77,7.27,no,06:43,06:56,0
N22DCME091,Saturday,07:00,0.9,cloudy,walk,4.8,0.93,5.77,yes,06:48,06:51,0
N22DCIT801,Wednesday,07:00,5.5,sunny,bus,35.1,0.68,6.52,no,06:50,06:58,0
N22DCCN851,Wednesday,07:00,4.2,cloudy,bike,22.3,0.75,5.42,yes,06:48,07:02,2
N22DCIT686,Sunday,07:00,4.0,sunny,bike,20.0,0.52,6.31,no,06:48,06:54,0
N22DCME655,Tuesday,07:00,7.9,sunny,bus,39.6,0.97,7.25,yes,06:48,07:00,1
N22DCCN490,Wednesday,07:00,2.5,sunny,bike,17.8,0.71,6.18,yes,06:51,06:54,0
N22DCVT460,Tuesday,07:00,10.0,sunny,bus,31.6,0.88,8.73,no,06:41,06:44,0
N22DCME195,Sunday,07:00,5.9,cloudy,bus,39.7,0.76,7.07,yes,06:51,07:04,4
N22DCME863,Thursday,07:00,3.2,windy,bike,23.4,0.52,6.11,no,06:51,07:05,5
N22DCDK936,Thursday,07:00,6.5,cloudy,bus,28.2,0.94,6.1,yes,06:46,06:46,0
N22DCDK544,Thursday,07:00,7.6,sunny,bus,26.5,0.57,7.75,yes,06:42,06:50,0
N22DCDK297,Friday,07:00,1.3,sunny,walk,4.2,0.94,7.28,no,06:41,06:48,0
N22DCVT420,Wednesday,07:00,6.2,sunny,bus,24.7,0.9,6.06,yes,06:44,06:50,0
N22DCVT991,Monday,07:00,6.2,sunny,bus,36.7,0.92,5.76,no,06:49,07:00,1
N22DCIT179,Saturday,07:00,3.2,sunny,bike,24.0,0.95,8.83,yes,06:52,06:55,0
N22DCCN383,Friday,07:00,3.0,sunny,bike,22.2,0.86,8.11,yes,06:51,07:02,2
N22DCVT166,Sunday,07:00,2.0,rainy,bike,21.1,0.77,6.21,yes,06:54,07:01,2
N22DCIT212,Thursday,07:00,10.0,rainy,bus,37.9,0.92,7.67,yes,06:44,06:56,0
N22DCME248,Friday,07:00,5.0,cloudy,bike,21.8,0.93,7.35,yes,06:46,06:58,0
N22DCCN004,Tuesday,07:00,0.6,cloudy,walk,5.3,0.56,6.01,no,06:53,07:04,4
N22DCCN163,Saturday,07:00,0.6,sunny,walk,5.5,0.97,8.54,no,06:53,06:56,0
N22DCIT414,Saturday,07:00,9.4,cloudy,bus,33.2,0.55,5.4,yes,06:43,06:47,0
N22DCDK310,Saturday,07:00,1.7,sunny,walk,4.4,0.54,6.08,yes,06:36,06:41,0
N22DCDK961,Tuesday,07:00,3.6,rainy,bike,17.7,0.99,8.68,no,06:47,06:48,0
N22DCDK130,Sunday,07:00,8.6,rainy,bus,39.4,0.9,6.82,yes,06:46,06:48,0
N22DCME031,Thursday,07:00,0.6,sunny,walk,5.9,0.94,7.18,yes,06:53,06:54,0
N22DCCN588,Tuesday,07:00,2.1,rainy,bike,22.2,0.56,8.06,yes,06:54,07:00,0
N22DCCN351,Friday,07:00,9.5,sunny,bus,26.2,0.96,8.44,yes,06:38,06:52,0
N22DCIT147,Sunday,07:00,8.7,rainy,bus,34.4,0.88,7.33,yes,06:44,06:50,0
N22DCME230,Friday,07:00,8.6,sunny,bus,25.7,0.72,7.57,yes,06:39,06:43,0
N22DCCN894,Sunday,07:00,4.1,rainy,bike,19.5,0.61,7.01,yes,06:47,06:59,0
N22DCME421,Tuesday,07:00,3.4,rainy,bike,21.2,0.85,6.19,no,06:50,07:04,4
N22DCCN239,Sunday,07:00,4.0,cloudy,bike,20.2,0.7,5.92,yes,06:48,06:58,0
N22DCME100,Saturday,07:00,7.7,rainy,bus,33.1,0.61,5.37,yes,06:46,06:53,0
N22DCCN126,Monday,07:00,7.1,windy,bus,25.1,0.96,8.87,yes,06:43,06:48,0
N22DCIT682,Thursday,07:00,1.3,windy,walk,6.0,0.86,5.11,yes,06:47,06:53,0
N22DCVT760,Saturday,07:00,1.4,sunny,walk,5.7,0.61,5.26,yes,06:45,06:49,0
N22DCCN807,Wednesday,07:00,3.3,sunny,bike,15.4,0.75,7.97,yes,06:47,06:50,0
N22DCVT013,Thursday,07:00,1.7,sunny,walk,5.8,0.54,7.43,yes,06:42,06:50,0
N22DCME113,Tuesday,07:00,1.6,sunny,walk,5.2,0.54,6.47,no,06:41,06:55,0
N22DCVT972,Friday,07:00,5.0,cloudy,bike,16.8,0.78,8.59,yes,06:42,06:53,0
N22DCCN188,Tuesday,07:00,6.9,sunny,bus,36.7,0.94,5.17,yes,06:48,06:50,0
N22DCME232,Tuesday,07:00,3.6,sunny,bike,23.4,0.53,8.11,yes,06:50,06:58,0
N22DCCN432,Wednesday,07:00,9.3,cloudy,bus,30.4,0.51,5.21,yes,06:41,06:56,0
N22DCME635,Sunday,07:00,6.5,cloudy,bus,23.9,0.91,7.91,no,06:43,06:44,0
N22DCME757,Thursday,07:00,2.0,rainy,bike,18.3,0.65,7.56,yes,06:53,07:05,5
N22DCVT906,Tuesday,07:00,4.3,sunny,bike,16.4,0.66,7.41,yes,06:44,06:50,0
N22DCVT203,Tuesday,07:00,6.5,sunny,bus,26.6,0.54,6.24,yes,06:45,07:00,0
N22DCVT476,Thursday,07:00,8.2,windy,bus,20.4,0.62,8.79,yes,06:35,06:36,0
N22DCCN476,Tuesday,07:00,8.8,sunny,bus,20.6,0.78,5.34,no,06:34,06:35,0
N22DCIT221,Wednesday,07:00,1.8,rainy,walk,4.8,0.84,8.45,no,06:37,06:48,0
N22DCCN782,Tuesday,07:00,6.3,rainy,bus,35.0,0.7,8.27,yes,06:49,06:50,0
N22DCME688,Tuesday,07:00,9.0,rainy,bus,37.3,0.77,8.44,no,06:45,06:58,0
N22DCDK702,Tuesday,07:00,8.6,cloudy,bus,25.9,0.55,5.83,yes,06:40,06:50,0
N22DCIT607,Wednesday,07:00,3.8,rainy,bike,17.7,0.77,8.88,yes,06:47,06:48,0
N22DCVT163,Wednesday,07:00,2.1,sunny,bike,18.3,0.82,5.33,yes,06:53,06:58,0
N22DCVT939,Tuesday,07:00,6.8,sunny,bus,32.2,0.52,6.35,no,06:47,06:54,0
N22DCME343,Sunday,07:00,6.1,cloudy,bus,34.9,0.64,8.95,yes,06:49,07:03,4
N22DCDK557,Wednesday,07:00,8.8,sunny,bus,27.5,0.85,5.9,no,06:40,06:45,0
N22DCME488,Wednesday,07:00,9.7,sunny,bus,37.0,0.61,6.31,yes,06:44,06:58,0
N22DCDK959,Wednesday,07:00,5.6,sunny,bus,33.6,0.89,7.95,yes,06:50,06:50,0
N22DCME961,Wednesday,07:00,3.2,rainy,bike,16.5,0.66,5.41,yes,06:48,07:02,2
N22DCCN832,Sunday,07:00,4.5,sunny,bike,15.1,0.67,6.59,yes,06:42,06:55,0
N22DCIT076,Thursday,07:00,3.4,rainy,bike,21.3,0.82,8.42,yes,06:50,06:52,0
N22DCME985,Wednesday,07:00,4.6,sunny,bike,17.7,0.86,6.93,yes,06:44,06:55,0
N22DCVT455,Tuesday,07:00,4.3,cloudy,bike,17.6,0.81,6.02,yes,06:45,06:48,0
N22DCME555,Monday,07:00,0.6,sunny,walk,4.2,1.0,8.74,yes,06:51,06:53,0
N22DCDK336,Sunday,07:00,2.4,windy,bike,18.7,0.91,7.69,yes,06:52,06:57,0
N22DCVT716,Sunday,07:00,7.6,rainy,bus,37.8,0.86,6.47,yes,06:47,06:56,0
N22DCVT511,Thursday,07:00,9.5,sunny,bus,20.2,0.71,7.19,yes,06:31,06:37,0
N22DCIT490,Sunday,07:00,3.6,sunny,bike,18.5,0.73,5.33,yes,06:48,06:51,0
N22DCCN501,Wednesday,07:00,4.3,sunny,bike,16.8,0.82,7.37,yes,06:44,06:53,0
N22DCVT930,Sunday,07:00,2.2,sunny,bike,15.8,0.74,6.55,yes,06:51,07:00,1
N22DCCN390,Sunday,07:00,7.0,rainy,bus,31.7,0.73,7.79,yes,06:46,06:55,0
N22DCVT814,Monday,07:00,8.0,rainy,bus,32.4,0.85,6.2,yes,06:45,06:52,0
N22DCVT054,Saturday,07:00,0.9,rainy,walk,5.4,0.72,7.75,no,06:50,06:52,0
N22DCCN262,Tuesday,07:00,0.5,sunny,walk,4.1,0.57,7.7,yes,06:52,07:04,5
N22DCDK272,Friday,07:00,0.9,cloudy,walk,4.1,0.75,5.13,yes,06:46,06:48,0
N22DCIT019,Saturday,07:00,7.7,sunny,bus,31.0,0.7,8.87,no,06:45,06:48,0
N22DCDK454,Monday,07:00,6.1,sunny,bus,21.6,0.88,7.65,no,06:43,06:43,0
N22DCME163,Friday,07:00,1.9,sunny,walk,5.3,0.71,6.94,yes,06:38,06:48,0
N22DCIT119,Thursday,07:00,4.9,sunny,bike,17.9,0.71,8.78,yes,06:43,06:55,0
N22DCME418,Friday,07:00,9.2,rainy,bus,30.2,0.99,7.67,yes,06:41,06:43,0
N22DCDK099,Sunday,07:00,3.3,sunny,bike,23.9,0.76,5.04,yes,06:51,07:04,5
N22DCIT556,Monday,07:00,5.7,rainy,bus,25.4,0.82,5.31,yes,06:46,06:46,0
N22DCCN354,Thursday,07:00,1.7,sunny,walk,5.2,0.62,7.1,yes,06:40,06:49,0
N22DCIT628,Thursday,07:00,8.3,rainy,bus,34.1,0.81,7.8,no,06:45,06:55,0
N22DCIT086,Monday,07:00,6.0,windy,bus,26.0,0.97,5.23,no,06:46,06:52,0
N22DCVT603,Tuesday,07:00,3.0,sunny,bike,19.4,0.63,8.12,yes,06:50,06:55,0
N22DCME952,Saturday,07:00,7.6,rainy,bus,29.2,0.53,7.03,yes,06:44,06:57,0
N22DCME219,Tuesday,07:00,9.3,sunny,bus,29.2,0.68,8.74,no,06:40,06:44,0
N22DCME573,Sunday,07:00,0.8,sunny,walk,4.8,0.5,7.27,yes,06:50,06:53,0
N22DCIT075,Saturday,07:00,8.0,sunny,bus,34.5,0.92,8.4,yes,06:46,06:55,0
N22DCME438,Monday,07:00,1.7,sunny,walk,4.9,0.95,6.39,yes,06:39,06:46,0
N22DCVT228,Sunday,07:00,6.3,sunny,bus,35.5,0.89,6.8,yes,06:49,06:57,0
N22DCDK185,Saturday,07:00,3.3,sunny,bike,24.0,0.65,7.17,yes,06:51,06:54,0
N22DCVT351,Friday,07:00,1.3,rainy,walk,4.2,0.96,8.65,yes,06:41,06:44,0
N22DCVT857,Monday,07:00,8.9,rainy,bus,24.5,0.65,6.41,no,06:38,06:52,0
N22DCME343,Friday,07:00,6.4,sunny,bus,26.6,0.95,7.56,yes,06:45,06:48,0
N22DCCN929,Friday,07:00,9.2,sunny,bus,30.3,0.53,6.38,yes,06:41,06:47,0
N22DCDK254,Wednesday,07:00,4.5,sunny,bike,19.6,0.71,5.02,yes,06:46,06:49,0
N22DCDK591,Saturday,07:00,8.4,cloudy,bus,27.1,0.61,6.92,yes,06:41,06:52,0
N22DCME769,Wednesday,07:00,9.9,sunny,bus,22.5,0.99,7.91,yes,06:33,06:38,0
N22DCVT903,Saturday,07:00,2.1,windy,bike,20.7,0.76,6.8,yes,06:53,06:54,0
N22DCVT571,Wednesday,07:00,8.9,rainy,bus,27.0,0.93,5.06,yes,06:40,06:42,0
N22DCVT536,Sunday,07:00,9.4,windy,bus,20.1,0.73,5.04,yes,06:31,06:42,0
N22DCME055,Thursday,07:00,8.3,windy,bus,28.5,0.87,6.0,yes,06:42,06:47,0
N22DCDK454,Wednesday,07:00,2.0,windy,bike,20.3,0.68,7.03,yes,06:54,07:05,6
N22DCCN732,Monday,07:00,1.1,rainy,walk,4.4,0.85,5.74,yes,06:45,06:57,0
N22DCVT989,Monday,07:00,4.0,sunny,bike,15.5,0.77,8.84,no,06:44,06:51,0
N22DCIT126,Sunday,07:00,4.7,windy,bike,23.4,0.65,5.82,yes,06:47,06:54,0
N22DCDK345,Friday,07:00,5.4,cloudy,bus,38.7,0.89,7.76,yes,06:51,07:06,6
N22DCIT952,Monday,07:00,6.8,sunny,bus,33.0,0.55,8.71,yes,06:47,06:55,0
N22DCDK682,Wednesday,07:00,8.9,sunny,bus,35.7,0.61,7.92,yes,06:45,06:46,0
N22DCVT275,Monday,07:00,5.9,rainy,bus,23.8,0.73,7.7,yes,06:45,06:47,0
N22DCME230,Friday,07:00,0.7,cloudy,walk,4.3,0.93,8.17,yes,06:50,06:53,0
N22DCDK865,Sunday,07:00,5.1,sunny,bus,30.9,0.65,5.39,yes,06:50,06:52,0
N22DCCN322,Monday,07:00,9.4,rainy,bus,39.4,0.81,5.36,no,06:45,07:00,1
N22DCIT937,Sunday,07:00,0.5,sunny,walk,6.0,0.99,7.2,yes,06:55,07:05,5
N22DCIT090,Wednesday,07:00,9.7,sunny,bus,37.7,0.54,5.02,yes,06:44,06:58,0
N22DCIT741,Saturday,07:00,5.5,rainy,bus,25.8,0.76,7.33,yes,06:47,06:59,0
N22DCIT175,Tuesday,07:00,2.9,cloudy,bike,15.6,0.72,6.77,yes,06:48,06:57,0
N22DCVT138,Friday,07:00,6.4,sunny,bus,30.1,0.72,6.55,yes,06:47,06:57,0
N22DCIT502,Monday,07:00,4.8,rainy,bike,17.2,0.52,7.0,no,06:43,06:49,0
N22DCIT590,Sunday,07:00,8.7,windy,bus,20.8,0.69,6.76,yes,06:34,06:46,0
N22DCME324,Friday,07:00,5.9,cloudy,bus,33.1,0.5,7.23,no,06:49,06:52,0
N22DCIT003,Tuesday,07:00,6.1,cloudy,bus,37.5,0.69,8.4,no,06:50,06:55,0
N22DCCN747,Thursday,07:00,5.6,sunny,bus,23.8,0.78,7.34,yes,06:45,06:57,0
N22DCIT573,Monday,07:00,7.4,sunny,bus,33.2,0.91,7.71,no,06:46,06:58,0
N22DCVT155,Wednesday,07:00,6.9,rainy,bus,26.5,0.63,7.53,no,06:44,06:53,0
N22DCVT142,Monday,07:00,9.5,sunny,bus,28.0,0.72,7.81,yes,06:39,06:45,0
N22DCDK120,Friday,07:00,1.3,rainy,walk,4.2,0.76,6.31,yes,06:41,06:43,0
N22DCVT328,Wednesday,07:00,8.3,cloudy,bus,29.7,0.66,6.85,yes,06:43,06:55,0
N22DCVT798,Friday,07:00,4.5,sunny,bike,18.8,0.94,8.91,no,06:45,06:48,0
N22DCVT181,Sunday,07:00,3.3,cloudy,bike,20.7,0.65,8.68,yes,06:50,06:56,0
N22DCVT517,Sunday,07:00,5.6,rainy,bus,34.0,0.69,8.96,yes,06:50,07:02,3
N22DCIT432,Wednesday,07:00,4.2,sunny,bike,15.4,0.91,7.54,yes,06:43,06:55,0
N22DCVT460,Friday,07:00,7.0,sunny,bus,27.1,0.71,6.42,yes,06:44,06:55,0
N22DCCN928,Saturday,07:00,6.1,cloudy,bus,35.5,0.62,8.3,yes,06:49,07:04,4
N22DCME093,Tuesday,07:00,0.6,sunny,walk,5.8,0.95,8.51,yes,06:53,06:56,0
N22DCIT366,Friday,07:00,4.8,sunny,bike,21.2,0.87,7.29,no,06:46,06:54,0
N22DCIT374,Saturday,07:00,4.5,sunny,bike,19.6,0.86,6.66,yes,06:46,06:49,0
N22DCVT036,Sunday,07:00,0.6,cloudy,walk,6.0,0.76,7.41,yes,06:54,07:02,2
N22DCDK005,Tuesday,07:00,1.3,cloudy,walk,5.6,0.56,7.86,yes,06:46,06:48,0
N22DCCN867,Wednesday,07:00,0.8,rainy,walk,4.1,0.84,8.08,yes,06:48,07:02,3
N22DCDK262,Monday,07:00,1.9,rainy,walk,5.9,0.78,8.37,no,06:40,06:47,0
N22DCCN332,Sunday,07:00,8.8,sunny,bus,30.2,0.81,8.33,no,06:42,06:46,0
N22DCCN462,Sunday,07:00,2.7,sunny,bike,20.7,0.97,8.69,no,06:52,07:02,3
N22DCCN493,Thursday,07:00,4.2,sunny,bike,22.6,0.55,8.9,yes,06:48,06:48,0
N22DCIT486,Saturday,07:00,1.7,cloudy,walk,4.4,0.55,8.88,yes,06:36,06:37,0
N22DCIT051,Friday,07:00,4.8,windy,bike,15.1,0.56,7.86,yes,06:40,06:41,0
N22DCVT983,Tuesday,07:00,1.0,sunny,walk,5.6,0.8,7.16,yes,06:49,06:49,0
N22DCDK268,Thursday,07:00,7.3,sunny,bus,21.6,0.98,7.67,yes,06:39,06:39,0
N22DCME789,Monday,07:00,4.9,sunny,bike,24.6,0.6,7.17,yes,06:48,06:53,0
N22DCDK331,Monday,07:00,3.9,sunny,bike,20.9,0.81,6.81,yes,06:48,07:01,1
N22DCME081,Wednesday,07:00,2.0,sunny,bike,15.7,0.91,7.31,yes,06:52,06:56,0
N22DCVT303,Friday,07:00,8.9,sunny,bus,32.2,0.75,5.88,yes,06:43,06:56,0
N22DCVT944,Sunday,07:00,6.1,sunny,bus,33.5,0.85,8.62,yes,06:49,06:59,0
N22DCME029,Sunday,07:00,4.2,sunny,bike,18.7,0.95,5.94,no,06:46,06:54,0
N22DCIT304,Friday,07:00,3.6,windy,bike,17.6,0.78,7.54,no,06:47,06:58,0
N22DCVT115,Thursday,07:00,3.2,sunny,bike,18.2,0.75,5.21,yes,06:49,06:59,0
N22DCDK809,Wednesday,07:00,9.1,rainy,bus,27.5,0.86,7.59,yes,06:40,06:46,0
N22DCIT678,Thursday,07:00,9.9,windy,bus,29.5,0.56,7.59,yes,06:39,06:43,0
N22DCCN506,Tuesday,07:00,8.7,cloudy,bus,34.0,0.51,8.82,yes,06:44,06:45,0
N22DCIT028,Tuesday,07:00,6.1,rainy,bus,27.5,0.99,5.48,yes,06:46,06:57,0
N22DCME051,Saturday,07:00,3.3,sunny,bike,24.4,0.6,8.91,yes,06:51,07:06,7
N22DCIT027,Friday,07:00,6.9,windy,bus,20.3,0.55,7.41,yes,06:39,06:49,0
N22DCVT319,Tuesday,07:00,7.2,cloudy,bus,29.5,0.9,7.95,no,06:45,06:54,0
N22DCCN771,Sunday,07:00,2.3,rainy,bike,21.2,0.51,7.11,yes,06:53,06:54,0
N22DCME333,Saturday,07:00,8.6,rainy,bus,39.0,0.96,8.13,yes,06:46,06:57,0
N22DCIT145,Thursday,07:00,1.1,cloudy,walk,6.0,0.94,6.88,yes,06:49,07:02,3
N22DCME783,Tuesday,07:00,4.7,cloudy,bike,23.0,0.74,5.1,no,06:47,06:56,0
N22DCDK247,Wednesday,07:00,5.7,rainy,bus,29.3,0.91,6.3,yes,06:48,06:52,0
N22DCIT981,Sunday,07:00,2.4,rainy,bike,22.9,0.95,7.4,yes,06:53,06:58,0
N22DCME036,Thursday,07:00,5.1,cloudy,bus,35.6,0.99,6.22,yes,06:51,06:56,0
N22DCME927,Tuesday,07:00,7.8,cloudy,bus,31.8,0.97,7.3,yes,06:45,06:58,0
N22DCDK476,Thursday,07:00,3.4,sunny,bike,23.1,0.67,5.38,yes,06:51,06:55,0
N22DCVT332,Wednesday,07:00,6.6,rainy,bus,25.3,0.94,8.39,no,06:44,06:47,0
N22DCVT618,Sunday,07:00,2.4,rainy,bike,24.6,0.95,5.99,yes,06:54,07:00,1
N22DCDK315,Wednesday,07:00,8.7,rainy,bus,28.5,0.52,7.41,yes,06:41,06:44,0
N22DCVT446,Saturday,07:00,7.9,rainy,bus,23.2,0.78,5.12,yes,06:39,06:48,0
N22DCVT862,Tuesday,07:00,8.3,rainy,bus,30.9,0.69,8.69,no,06:43,06:53,0
N22DCDK470,Tuesday,07:00,7.3,sunny,bus,22.9,0.87,8.46,no,06:40,06:42,0
N22DCIT838,Wednesday,07:00,2.8,rainy,bike,20.1,0.57,7.97,no,06:51,06:52,0
N22DCME974,Sunday,07:00,5.7,sunny,bus,39.1,0.68,8.36,yes,06:51,06:53,0
N22DCDK783,Thursday,07:00,2.8,rainy,bike,15.3,0.98,7.49,no,06:49,06:58,0
N22DCCN121,Friday,07:00,5.0,sunny,bike,17.6,0.66,8.11,yes,06:42,06:53,0
N22DCME599,Tuesday,07:00,7.8,windy,bus,31.6,0.62,6.15,yes,06:45,06:47,0
N22DCME863,Tuesday,07:00,0.9,sunny,walk,5.8,0.88,5.72,yes,06:50,06:53,0
N22DCCN413,Friday,07:00,8.4,rainy,bus,36.3,0.55,5.47,yes,06:46,06:51,0
N22DCVT820,Monday,07:00,8.7,rainy,bus,37.6,0.55,7.19,yes,06:46,06:50,0
N22DCCN969,Thursday,07:00,6.4,cloudy,bus,34.7,0.91,7.97,yes,06:48,06:52,0
N22DCVT956,Saturday,07:00,0.5,cloudy,walk,5.9,0.83,7.95,yes,06:54,07:06,6
N22DCDK472,Tuesday,07:00,5.3,sunny,bus,32.7,0.58,5.41,yes,06:50,06:59,0
N22DCIT248,Wednesday,07:00,9.5,sunny,bus,37.1,0.79,6.15,yes,06:44,06:44,0
N22DCDK929,Sunday,07:00,7.7,sunny,bus,30.3,0.78,7.03,no,06:44,06:46,0
N22DCME424,Tuesday,07:00,7.8,sunny,bus,39.7,0.64,5.48,yes,06:48,07:00,1
N22DCIT602,Monday,07:00,3.9,sunny,bike,20.6,0.65,5.67,yes,06:48,06:52,0
N22DCCN094,Thursday,07:00,7.7,sunny,bus,22.4,0.68,7.35,yes,06:39,06:41,0
N22DCIT753,Tuesday,07:00,0.9,cloudy,walk,4.1,0.91,6.53,yes,06:46,06:54,0
N22DCVT690,Tuesday,07:00,9.6,rainy,bus,35.9,0.7,5.53,no,06:43,06:52,0
N22DCIT275,Sunday,07:00,3.9,rainy,bike,18.9,0.81,7.48,yes,06:47,06:54,0
N22DCDK327,Thursday,07:00,0.8,sunny,walk,4.1,0.93,9.0,no,06:48,06:54,0
N22DCME793,Friday,07:00,7.9,cloudy,bus,33.1,0.78,5.15,no,06:45,06:46,0
N22DCDK191,Sunday,07:00,0.7,cloudy,walk,5.4,0.87,5.56,yes,06:52,07:04,4
N22DCVT349,Wednesday,07:00,8.3,sunny,bus,35.1,0.51,6.69,yes,06:45,06:53,0
N22DCCN312,Wednesday,07:00,6.7,sunny,bus,29.4,0.58,5.9,yes,06:46,06:56,0
N22DCCN325,Sunday,07:00,3.7,sunny,bike,23.6,0.88,5.95,yes,06:50,07:02,3
N22DCDK189,Wednesday,07:00,2.1,sunny,bike,24.3,0.89,6.1,yes,06:54,07:05,6
N22DCIT403,Monday,07:00,2.4,sunny,bike,23.1,0.72,6.43,yes,06:53,07:00,1
N22DCME966,Sunday,07:00,7.6,sunny,bus,39.9,0.92,6.5,yes,06:48,06:49,0
N22DCVT549,Thursday,07:00,7.6,rainy,bus,22.4,0.69,7.47,no,06:39,06:49,0
N22DCCN127,Wednesday,07:00,8.4,sunny,bus,27.3,0.72,7.27,no,06:41,06:46,0
N22DCDK114,Friday,07:00,6.0,cloudy,bus,28.9,0.61,8.54,yes,06:47,06:58,0
N22DCVT877,Tuesday,07:00,3.8,sunny,bike,17.8,0.77,6.68,yes,06:47,06:49,0
N22DCME491,Monday,07:00,1.2,sunny,walk,4.4,0.72,6.42,yes,06:43,06:51,0
N22DCME071,Sunday,07:00,3.0,sunny,bike,24.6,0.76,6.67,yes,06:52,07:06,7
N22DCME172,Tuesday,07:00,6.7,rainy,bus,24.6,0.79,5.2,yes,06:43,06:51,0
N22DCVT866,Tuesday,07:00,3.2,cloudy,bike,19.4,0.9,5.38,yes,06:50,06:52,0
N22DCIT875,Saturday,07:00,2.9,sunny,bike,17.0,0.99,6.75,no,06:49,06:49,0
N22DCDK415,Friday,07:00,4.5,sunny,bike,17.1,0.93,6.04,yes,06:44,06:56,0
N22DCDK303,Wednesday,07:00,3.5,rainy,bike,21.9,0.63,6.03,yes,06:50,06:57,0
N22DCIT879,Friday,07:00,3.6,windy,bike,22.8,0.57,7.09,no,06:50,06:54,0
N22DCME523,Sunday,07:00,0.9,sunny,walk,5.4,0.98,8.72,yes,06:50,06:52,0
N22DCDK801,Wednesday,07:00,2.5,sunny,bike,18.2,0.81,8.7,yes,06:51,07:01,1
N22DCME086,Saturday,07:00,9.4,cloudy,bus,27.5,0.9,5.25,yes,06:39,06:48,0
N22DCCN782,Wednesday,07:00,8.8,rainy,bus,25.3,0.59,8.16,yes,06:39,06:43,0
N22DCME120,Monday,07:00,9.3,sunny,bus,29.4,0.88,8.12,yes,06:41,06:44,0
N22DCDK674,Saturday,07:00,7.6,sunny,bus,23.9,0.73,8.5,yes,06:40,06:42,0
N22DCVT818,Thursday,07:00,5.9,sunny,bus,36.9,0.86,5.31,yes,06:50,07:01,2
N22DCDK088,Wednesday,07:00,4.1,sunny,bike,16.8,0.8,6.43,yes,06:45,06:56,0
N22DCDK066,Friday,07:00,9.5,sunny,bus,29.9,0.93,8.81,yes,06:40,06:48,0
