date,student_id,check_in_time,class_start_time,weather_condition,unexpected_event,attendance_status
2025-08-15,N22DCCN053,12:22:49,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN054,12:07:08,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN055,12:09:29,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN056,11:27:17,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN057,13:00:59,13:00:00,Sunny,No,Late
2025-08-15,N22DCCN058,12:58:21,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN059,12:09:33,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN060,12:05:11,13:00:00,Sunny,Yes,OnTime
2025-08-15,N22DCCN061,12:03:18,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN062,12:06:35,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN063,12:37:34,13:00:00,Sunny,Yes,OnTime
2025-08-15,N22DCCN064,12:14:04,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN065,11:35:30,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN066,12:26:49,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN067,11:47:44,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN068,12:34:37,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN069,12:54:45,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN070,11:32:36,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN071,12:00:30,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN072,12:52:25,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN073,11:50:45,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN074,11:55:56,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN075,12:25:49,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN076,12:28:05,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN077,12:44:55,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN078,12:28:26,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN079,12:09:49,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN080,12:40:42,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN081,12:49:31,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN082,12:02:37,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN083,12:47:32,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN084,13:11:15,13:00:00,Sunny,No,Late
2025-08-15,N22DCCN085,11:44:41,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN086,12:52:30,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN087,11:54:58,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN088,12:50:27,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN089,12:19:59,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN090,12:18:25,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN091,12:32:45,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN092,12:08:23,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN093,12:20:40,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN094,11:51:14,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN095,12:14:09,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN096,12:06:39,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN097,13:10:18,13:00:00,Sunny,No,Late
2025-08-15,N22DCCN098,12:39:40,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN099,12:20:01,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN100,12:39:44,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN101,12:45:46,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN102,13:00:06,13:00:00,Sunny,No,Late
2025-08-15,N22DCCN103,12:40:30,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN104,12:32:22,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN105,12:27:23,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN106,12:31:11,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN107,12:08:30,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN108,,13:00:00,Sunny,No,Absent
2025-08-15,N22DCCN109,12:44:32,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN110,12:03:28,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN111,12:22:06,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN112,12:22:09,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN113,12:13:25,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN114,12:02:56,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN115,13:04:42,13:00:00,Sunny,No,Late
2025-08-15,N22DCCN116,12:06:35,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN117,11:53:28,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN118,12:36:36,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN119,12:48:00,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN120,12:21:44,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN121,12:21:16,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN122,13:08:09,13:00:00,Sunny,No,Late
2025-08-15,N22DCCN123,12:31:40,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN124,12:04:02,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN125,12:38:44,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN126,12:09:30,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN127,12:09:01,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN128,12:47:47,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN129,,13:00:00,Sunny,No,Absent
2025-08-15,N22DCCN130,12:30:29,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN131,12:13:34,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN132,12:16:37,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN133,12:27:34,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN134,12:06:32,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN135,12:55:13,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN136,12:41:50,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN137,11:47:27,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN138,,13:00:00,Sunny,No,Absent
2025-08-15,N22DCCN139,12:06:40,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN140,11:40:32,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN141,12:23:37,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN142,,13:00:00,Sunny,No,Absent
2025-08-15,N22DCCN143,12:03:20,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN144,12:29:12,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN145,12:35:07,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN146,12:29:41,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN147,,13:00:00,Sunny,No,Absent
2025-08-15,N22DCCN148,12:00:16,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN149,12:55:56,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN150,12:22:29,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN151,11:43:11,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN152,11:57:34,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN153,12:42:25,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN154,12:42:45,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN155,12:18:46,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN156,12:45:00,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN157,12:13:48,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN158,12:09:04,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN159,11:56:10,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN160,,13:00:00,Sunny,No,Absent
2025-08-15,N22DCCN161,12:49:57,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN162,12:00:20,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN163,12:10:29,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN164,12:12:11,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN165,11:36:43,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN166,,13:00:00,Sunny,No,Absent
2025-08-15,N22DCCN167,11:56:50,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN168,11:52:32,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN169,11:35:44,13:00:00,Sunny,Yes,OnTime
2025-08-15,N22DCCN170,11:22:04,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN171,12:42:24,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN172,12:38:50,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN173,12:21:49,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN174,12:27:35,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN175,,13:00:00,Sunny,No,Absent
2025-08-15,N22DCCN176,12:27:31,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN177,12:12:47,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN178,12:16:50,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN179,11:53:07,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN180,12:05:43,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN181,11:54:44,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN182,11:52:30,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN183,12:12:07,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN184,11:51:20,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN185,12:37:40,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN186,12:09:16,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN187,,13:00:00,Sunny,No,Absent
2025-08-15,N22DCCN188,,13:00:00,Sunny,No,Absent
2025-08-15,N22DCCN189,12:53:15,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN190,12:45:41,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN191,12:35:37,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN192,12:51:26,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN193,12:24:49,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN194,11:57:11,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN195,12:18:37,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN196,12:44:25,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN197,11:50:14,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN198,12:35:26,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN199,11:45:15,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN200,12:49:13,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN201,12:02:12,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN202,12:07:57,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN203,11:40:15,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN204,12:12:29,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN205,12:24:29,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN206,12:29:21,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN207,12:56:14,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN208,12:20:55,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN209,12:08:14,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN210,12:59:57,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN211,12:36:50,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN212,12:16:46,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN213,12:31:05,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN214,12:16:21,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN215,11:27:47,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN216,12:30:49,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN217,12:30:50,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN218,12:16:01,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN219,11:54:19,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN220,12:43:06,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN221,12:42:33,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN222,12:23:27,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN223,11:45:16,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN224,12:10:17,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN225,,13:00:00,Sunny,No,Absent
2025-08-15,N22DCCN226,11:55:36,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN227,13:06:39,13:00:00,Sunny,No,Late
2025-08-15,N22DCCN228,12:04:49,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN229,12:31:17,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN230,12:05:37,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN231,12:43:45,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN232,12:41:40,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN233,12:03:22,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN234,11:51:35,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN235,12:38:17,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN236,11:48:28,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN237,12:04:17,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN238,12:26:38,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN239,11:58:43,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN240,12:06:24,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN241,12:29:54,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN242,11:58:05,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN243,12:23:07,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN244,11:09:37,13:00:00,Sunny,Yes,OnTime
2025-08-15,N22DCCN245,12:06:19,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN246,12:19:04,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN247,12:59:42,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN248,12:37:05,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN249,,13:00:00,Sunny,No,Absent
2025-08-15,N22DCCN250,12:21:31,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN251,12:00:48,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN252,12:03:04,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN253,11:49:37,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN254,11:58:03,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN255,12:22:22,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN256,11:44:15,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN257,12:15:25,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN258,12:01:57,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN259,12:40:11,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN260,12:21:49,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN261,11:36:23,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN262,12:02:27,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN263,12:13:16,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN264,11:59:30,13:00:00,Sunny,Yes,OnTime
2025-08-15,N22DCCN265,,13:00:00,Sunny,No,Absent
2025-08-15,N22DCCN266,12:09:48,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN267,11:58:56,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN268,11:22:58,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN269,12:43:03,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN270,12:27:31,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN271,12:46:37,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN272,12:33:47,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN273,11:48:25,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN274,12:34:42,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN275,11:11:26,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN276,12:33:37,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN277,12:06:07,13:00:00,Sunny,Yes,OnTime
2025-08-15,N22DCCN278,13:22:10,13:00:00,Sunny,No,Late
2025-08-15,N22DCCN279,12:28:03,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN280,,13:00:00,Sunny,No,Absent
2025-08-15,N22DCCN281,13:06:24,13:00:00,Sunny,No,Late
2025-08-15,N22DCCN282,12:26:27,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN283,12:35:48,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN284,12:10:48,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN285,11:56:43,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN286,12:16:11,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN287,12:31:07,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN288,12:45:42,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN289,12:11:48,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN290,12:12:17,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN291,12:07:58,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN292,12:28:20,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN293,12:51:42,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN294,12:07:10,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN295,,13:00:00,Sunny,No,Absent
2025-08-15,N22DCCN296,,13:00:00,Sunny,No,Absent
2025-08-15,N22DCCN297,12:02:39,13:00:00,Sunny,Yes,OnTime
2025-08-15,N22DCCN298,12:10:50,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN299,12:46:08,13:00:00,Sunny,No,OnTime
2025-08-15,N22DCCN300,12:38:18,13:00:00,Sunny,No,OnTime
2025-08-19,N22DCCN001,12:01:24,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN002,12:40:05,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN003,12:17:24,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN004,11:57:10,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN005,11:37:13,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN006,12:31:57,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN007,12:06:39,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN008,12:26:59,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN009,12:21:55,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN010,12:27:24,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN011,12:10:54,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN012,12:30:18,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN013,12:10:14,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN014,12:03:25,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN015,12:25:26,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN016,11:38:39,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN017,12:13:13,13:00:00,Cloudy,Yes,OnTime
2025-08-19,N22DCCN018,12:39:47,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN019,,13:00:00,Cloudy,No,Absent
2025-08-19,N22DCCN020,12:48:05,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN021,11:45:23,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN022,12:41:42,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN023,12:17:08,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN024,,13:00:00,Cloudy,No,Absent
2025-08-19,N22DCCN025,12:58:50,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN026,12:25:45,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN027,12:42:04,13:00:00,Cloudy,Yes,OnTime
2025-08-19,N22DCCN028,11:36:55,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN029,,13:00:00,Cloudy,No,Absent
2025-08-19,N22DCCN030,11:24:38,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN031,12:11:11,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN032,12:44:55,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN033,12:30:30,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN034,,13:00:00,Cloudy,No,Absent
2025-08-19,N22DCCN035,12:46:35,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN036,12:25:04,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN037,13:11:35,13:00:00,Cloudy,No,Late
2025-08-19,N22DCCN038,12:12:28,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN039,11:51:40,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN040,13:02:41,13:00:00,Cloudy,No,Late
2025-08-19,N22DCCN041,11:54:30,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN042,12:14:01,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN043,11:50:37,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN044,12:29:28,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN045,12:10:43,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN046,12:34:16,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN047,12:51:00,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN048,12:19:23,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN049,11:50:47,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN050,11:39:55,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN051,12:09:58,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN052,12:29:58,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN053,,13:00:00,Cloudy,No,Absent
2025-08-19,N22DCCN054,12:27:00,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN055,12:00:31,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN056,11:51:59,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN057,,13:00:00,Cloudy,No,Absent
2025-08-19,N22DCCN058,12:50:13,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN059,12:17:41,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN060,12:24:06,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN061,12:19:39,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN062,12:05:24,13:00:00,Cloudy,Yes,OnTime
2025-08-19,N22DCCN063,12:38:25,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN064,11:57:53,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN065,11:40:53,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN066,12:37:55,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN067,12:05:26,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN068,12:11:05,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN069,12:51:37,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN070,11:38:31,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN071,12:08:38,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN072,12:29:08,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN073,11:14:50,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN074,11:29:35,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN075,12:28:24,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN076,12:22:14,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN077,12:57:24,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN078,12:15:29,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN079,12:15:25,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN080,12:35:37,13:00:00,Cloudy,Yes,OnTime
2025-08-19,N22DCCN081,12:51:51,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN082,12:03:47,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN083,12:33:37,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN084,12:51:31,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN085,11:49:42,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN086,12:59:17,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN087,12:05:50,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN088,12:47:02,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN089,12:06:05,13:00:00,Cloudy,Yes,OnTime
2025-08-19,N22DCCN090,11:49:14,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN091,12:25:30,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN092,12:49:44,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN093,12:24:52,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN094,11:36:14,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN095,11:45:10,13:00:00,Cloudy,Yes,OnTime
2025-08-19,N22DCCN096,11:42:34,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN097,12:57:39,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN098,,13:00:00,Cloudy,No,Absent
2025-08-19,N22DCCN099,11:28:44,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN100,12:26:34,13:00:00,Cloudy,Yes,OnTime
2025-08-19,N22DCCN101,12:33:15,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN102,13:19:31,13:00:00,Cloudy,No,Late
2025-08-19,N22DCCN103,12:38:45,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN104,12:05:04,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN105,12:51:19,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN106,12:06:38,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN107,11:41:57,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN108,12:05:47,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN109,12:39:28,13:00:00,Cloudy,No,OnTime
2025-08-19,N22DCCN110,11:55:54,13:00:00,Cloudy,No,OnTime
